1667324890;38.74924;-9.202852;-0.1606201;0.6763018
1667340852;38.75303;-9.20622;-0.1606788;0.6763679
1667340853;38.75198;-9.20519;-0.1606609;0.6763496
1667340855;38.75324;-9.20441;-0.1606473;0.6763716
1669446051;38.75112;-9.199219;-0.1605567;0.6763346
1669446080;38.75106;-9.200607;-0.1605809;0.6763337
1669446087;38.75117;-9.198792;-0.1605492;0.6763355
1669446089;38.75106;-9.198827;-0.1605498;0.6763336
1669446114;38.7506;-9.200478;-0.1605786;0.6763255
1669455382;38.75202;-9.207045;-0.1606932;0.6763503
1669455394;38.75177;-9.206043;-0.1606758;0.676346
1674587518;38.75075;-9.198799;-0.1605493;0.6763281
1674587535;38.75237;-9.199624;-0.1605637;0.6763565
1674587578;38.75212;-9.199129;-0.1605551;0.6763521
1674587587;38.75211;-9.199848;-0.1605676;0.6763518
1674587626;38.75185;-9.199353;-0.160559;0.6763474
1674633771;38.75048;-9.198722;-0.160548;0.6763235
1674633772;38.75025;-9.198695;-0.1605475;0.6763195
1675863643;38.75035;-9.203403;-0.1606297;0.6763211
1675863648;38.75022;-9.203604;-0.1606332;0.6763189
1675863649;38.75038;-9.203505;-0.1606315;0.6763217
1675863652;38.75024;-9.20307;-0.1606239;0.6763194
1917907296;38.74907;-9.203293;-0.1606278;0.6762989
1917907298;38.74911;-9.20335;-0.1606288;0.6762996
1917907299;38.74916;-9.203401;-0.1606296;0.6763005
1917907300;38.7492;-9.203431;-0.1606302;0.6763011
1917907301;38.74929;-9.203481;-0.160631;0.6763026
1917907302;38.74932;-9.203186;-0.1606259;0.6763033
1917907303;38.74933;-9.203486;-0.1606311;0.6763034
1917907304;38.74937;-9.203485;-0.1606311;0.676304
1917907305;38.74938;-9.203306;-0.160628;0.6763042
1917907306;38.74939;-9.203335;-0.1606285;0.6763045
1917907307;38.74941;-9.203485;-0.1606311;0.6763048
1917907308;38.74942;-9.20335;-0.1606288;0.6763049
1917907309;38.74944;-9.203483;-0.1606311;0.6763054
1917907310;38.74945;-9.20335;-0.1606288;0.6763056
1917907312;38.74961;-9.203325;-0.1606283;0.6763083
1917907314;38.74963;-9.203342;-0.1606286;0.6763086
1917907316;38.74964;-9.203363;-0.160629;0.6763088
1917907418;38.75047;-9.197187;-0.1605212;0.6763234
1917907436;38.75058;-9.20096;-0.160587;0.6763252
1917907440;38.75059;-9.201085;-0.1605892;0.6763253
1917907445;38.75061;-9.201182;-0.1605909;0.6763258
1917907549;38.75065;-9.200491;-0.1605789;0.6763265
1917907687;38.75089;-9.210052;-0.1607457;0.6763306
1917907755;38.7509;-9.200562;-0.1605801;0.6763308
1917908007;38.75101;-9.200595;-0.1605807;0.6763327
1917908082;38.75104;-9.210036;-0.1607455;0.6763332
1917908317;38.75113;-9.209988;-0.1607446;0.6763349
1917908327;38.75116;-9.200615;-0.160581;0.6763354
1917908461;38.75126;-9.200459;-0.1605783;0.6763371
1917908470;38.75126;-9.200319;-0.1605759;0.6763371
1917908496;38.75129;-9.200808;-0.1605844;0.6763376
1917908502;38.7513;-9.201371;-0.1605942;0.6763377
1917908573;38.75137;-9.209863;-0.1607424;0.6763389
